,Season,Week,Team,Day,Date,Unnamed: 3,Unnamed: 4,OT,Unnamed: 6,Opp,Tm,Opp.1,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Y/A,NY/A,Cmp%,Rate,Att.1,Yds.2,Y/A.1,TD.1,FGM,FGA,XPM,XPA,Pnt,Yds.3,3DConv,3DAtt,4DConv,4DAtt,ToP,Week.1,Day.1,Date.1,Unnamed: 3.1,Unnamed: 4.1,OT.1,Unnamed: 6.1,Opp.2,Tm.1,Opp.1.1,Cmp.1,Att.2,Yds.4,TD.2,Int.1,Sk.1,Yds.1.1,Y/A.2,NY/A.1,Cmp%.1,Rate.1,Att.1.1,Yds.2.1,Y/A.1.1,TD.1.1,FGM.1,FGA.1,XPM.1,XPA.1,Pnt.1,Yds.3.1,3DConv.1,3DAtt.1,4DConv.1,4DAtt.1,ToP.1
4116,2018,5,ATL,Sun,October 7,boxscore,L,,@,Pittsburgh Steelers,17,41,31,45,262,1,0,6,43,6.8,5.1,68.9,91.2,19,62,3.3,1,1,1,2,2,4,117,6,14,1,3,30:52,5,Sun,October 7,boxscore,L,,@,Pittsburgh Steelers,17,41,19,29,250,3,1,0,0,8.6,8.6,65.5,112.7,29,131,4.5,2,0,0,5,6,3,143,9,12,0,0,29:08
4117,2018,6,ATL,Sun,October 14,boxscore,W,,,Tampa Bay Buccaneers,34,29,31,41,347,3,0,1,8,8.7,8.3,75.6,124.7,22,70,3.2,1,2,2,4,4,4,180,8,13,0,0,31:39,6,Sun,October 14,boxscore,W,,,Tampa Bay Buccaneers,34,29,30,41,389,4,2,2,6,9.6,9.0,73.2,114.8,20,121,6.1,0,1,1,2,3,2,81,5,8,0,0,28:21
4118,2018,7,ATL,Mon,October 22,boxscore,W,,,New York Giants,23,20,31,39,356,1,0,3,23,9.7,8.5,79.5,113.2,20,67,3.4,1,3,3,2,2,3,133,7,13,0,0,32:17,7,Mon,October 22,boxscore,W,,,New York Giants,23,20,27,38,372,1,0,4,27,10.5,8.9,71.1,110.9,20,61,3.1,1,2,2,0,0,4,163,5,12,0,1,27:43
4119,2018,9,ATL,Sun,November 4,boxscore,W,,@,Washington Redskins,38,14,26,38,337,4,1,2,13,9.2,8.4,68.4,120.2,24,154,6.4,1,1,1,5,5,2,103,10,13,0,0,32:56,9,Sun,November 4,boxscore,W,,@,Washington Redskins,38,14,30,46,287,1,1,3,19,6.7,5.9,65.2,80.6,15,79,5.3,1,0,0,2,2,5,245,5,13,2,2,27:04
4120,2018,10,ATL,Sun,November 11,boxscore,L,,@,Cleveland Browns,16,28,38,52,311,2,0,2,19,6.3,5.8,73.1,100.7,19,71,3.7,0,1,1,1,1,3,118,5,14,2,4,31:23,10,Sun,November 11,boxscore,L,,@,Cleveland Browns,16,28,17,21,216,3,1,0,0,10.3,10.3,81.0,129.3,29,211,7.3,1,0,0,4,4,4,187,4,8,0,0,28:37
4121,2018,11,ATL,Sun,November 18,boxscore,L,,,Dallas Cowboys,19,22,24,34,274,1,1,3,17,8.6,7.4,70.6,92.0,18,80,4.4,0,4,4,1,1,2,62,6,12,0,0,28:03,11,Sun,November 18,boxscore,L,,,Dallas Cowboys,19,22,22,32,191,0,0,2,17,6.5,5.6,68.8,84.2,29,132,4.6,2,3,3,1,2,3,133,7,13,0,0,31:57
4122,2018,12,ATL,Thu,November 22,boxscore,L,,@,New Orleans Saints,17,31,35,47,340,2,1,6,37,8.0,6.4,74.5,99.6,16,26,1.6,0,1,1,2,2,2,96,5,15,4,6,30:59,12,Thu,November 22,boxscore,L,,@,New Orleans Saints,17,31,15,22,162,4,1,2,9,7.8,6.8,68.2,110.2,31,150,4.8,0,1,1,4,4,3,144,5,11,0,0,29:01
4123,2018,13,ATL,Sun,December 2,boxscore,L,,,Baltimore Ravens,16,26,16,27,97,1,0,3,34,4.9,3.2,59.3,78.8,15,34,2.3,0,1,1,1,1,5,252,2,9,0,1,20:21,13,Sun,December 2,boxscore,L,,,Baltimore Ravens,16,26,15,26,159,0,0,2,8,6.4,5.7,57.7,75.6,49,207,4.2,1,4,4,2,2,3,142,7,15,2,2,39:39
4124,2018,14,ATL,Sun,December 9,boxscore,L,,@,Green Bay Packers,20,34,28,42,237,3,1,2,25,6.2,5.4,66.7,95.0,24,107,4.5,0,0,1,2,3,4,200,3,12,3,3,30:49,14,Sun,December 9,boxscore,L,,@,Green Bay Packers,20,34,21,32,162,2,0,4,34,6.1,4.5,65.6,98.7,25,138,5.5,1,2,2,4,4,4,169,7,13,0,0,29:11
4125,2018,15,ATL,Sun,December 16,boxscore,W,,,Arizona Cardinals,40,14,22,36,220,2,0,2,11,6.4,5.8,61.1,97.0,27,215,8.0,2,2,2,4,4,6,266,5,13,0,0,30:40,15,Sun,December 16,boxscore,W,,,Arizona Cardinals,40,14,23,36,193,1,2,7,50,6.8,4.5,63.9,63.8,22,60,2.7,1,0,0,2,2,7,336,3,13,2,2,29:20
4126,2018,16,ATL,Sun,December 23,boxscore,W,,@,Carolina Panthers,24,10,15,26,233,3,0,1,6,9.2,8.6,57.7,126.0,21,194,9.2,0,1,1,3,3,5,235,4,10,0,0,22:31,16,Sun,December 23,boxscore,W,,@,Carolina Panthers,24,10,37,57,295,1,3,2,17,5.5,5.0,64.9,61.7,25,141,5.6,0,1,1,1,1,3,128,7,14,0,2,37:29
4127,2018,17,ATL,Sun,December 30,boxscore,W,,@,Tampa Bay Buccaneers,34,32,32,45,380,3,1,1,3,8.5,8.3,71.1,109.5,30,109,3.6,1,2,2,4,4,5,245,6,13,0,0,34:46,17,Sun,December 30,boxscore,W,,@,Tampa Bay Buccaneers,34,32,22,35,341,4,1,1,4,9.9,9.5,62.9,121.3,20,92,4.6,0,2,2,2,2,4,202,4,10,0,0,25:14
4624,2019,1,ATL,Sun,September 8,boxscore,L,,@,Minnesota Vikings,12,28,33,46,272,2,2,4,32,6.6,5.4,71.7,82.9,17,73,4.3,0,0,0,0,0,4,130,2,8,2,2,30:13,1,Sun,September 8,boxscore,L,,@,Minnesota Vikings,12,28,8,10,97,1,0,1,1,9.8,8.8,80.0,140.4,38,172,4.5,3,0,0,4,4,5,247,5,10,0,0,29:47
