Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2019,6,KAN,Sun,October 13,L,N,H,HTX,24,31,19,35,256,3,1,1,17,7.8,7.1,54.3,94.5,11,53,4.8,0,1,2,3,3,2,119,4,8,0,0,20:12,30,42,280,1,2,0,0,6.7,6.7,71.4,77.5,41,192,4.7,3,5,12,2,3,39:48
2019,7,KAN,Thu,October 17,W,N,A,DEN,30,6,20,30,191,2,0,1,2,6.4,6.2,66.7,106.4,27,80,3.0,0,3,3,3,3,6,266,5,15,1,1,32:13,21,34,134,0,0,9,79,6.3,3.1,61.8,70.0,21,71,3.4,1,1,13,1,3,27:47
2019,8,KAN,Sun,October 27,L,N,H,GNB,24,31,24,36,249,2,0,2,18,7.4,6.6,66.7,105.0,20,88,4.4,1,1,2,3,3,3,154,6,11,0,0,26:47,23,33,256,3,0,5,49,9.2,6.7,69.7,122.8,26,118,4.5,1,8,13,0,0,33:13
2019,9,KAN,Sun,November 3,W,N,H,MIN,26,23,25,35,230,1,0,5,45,7.9,5.8,71.4,98.5,18,147,8.2,1,4,4,2,2,5,251,4,13,1,1,31:48,19,38,212,3,0,1,8,5.8,5.4,50.0,93.3,27,96,3.6,0,5,15,1,1,28:12
2019,10,KAN,Sun,November 10,L,N,A,OTI,32,35,36,51,433,3,0,2,13,8.7,8.2,70.6,115.9,25,97,3.9,0,4,5,2,3,1,26,7,14,1,2,37:52,13,19,146,2,0,4,35,9.5,6.3,68.4,126.2,26,225,8.7,2,2,8,0,1,22:08
2019,11,KAN,Mon,November 18,W,N,A,SDG,24,17,19,32,180,1,1,1,2,5.7,5.5,59.4,72.4,27,130,4.8,2,1,1,3,3,6,240,6,13,0,0,28:58,28,52,345,1,4,2,8,6.8,6.4,53.8,49.0,19,93,4.9,0,5,15,1,1,31:02
2019,13,KAN,Sun,December 1,W,N,H,RAI,40,9,15,29,163,1,0,1,12,6.0,5.4,51.7,80.1,29,96,3.3,3,1,1,5,5,2,83,7,11,0,1,28:19,20,30,210,1,2,2,12,7.4,6.6,66.7,70.1,25,122,4.9,0,3,9,1,2,31:41
2019,14,KAN,Sun,December 8,W,N,A,NWE,23,16,26,40,271,1,1,1,12,7.1,6.6,65.0,82.4,29,75,2.6,1,3,3,2,2,4,131,5,16,1,1,34:21,20,37,184,1,1,3,20,5.5,4.6,54.1,65.6,22,94,4.3,1,2,12,1,3,25:39
2019,15,KAN,Sun,December 15,W,N,H,DEN,23,3,27,34,327,2,1,3,13,10.0,8.8,79.4,114.1,25,92,3.7,0,3,3,0,0,2,79,6,11,0,0,33:33,18,40,199,0,1,2,9,5.2,4.7,45.0,49.9,15,52,3.5,0,5,14,1,3,26:27
2019,16,KAN,Sun,December 22,W,N,A,CHI,26,3,23,33,244,2,0,1,7,7.6,7.2,69.7,111.2,29,106,3.7,1,2,2,2,3,2,93,6,11,0,0,33:24,18,34,133,0,0,3,24,4.6,3.6,52.9,62.5,22,101,4.6,0,5,12,0,3,26:36
