Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2017,9,BUF,Thu,November 2,L,N,A,NYJ,21,34,29,40,244,2,0,7,41,7.1,5.2,72.5,104.6,22,63,2.9,1,0,0,3,3,6,278,6,16,0,1,26:30,14,20,137,1,0,1,3,7.0,6.5,70.0,105.6,41,194,4.7,3,6,14,0,0,33:30
2017,10,BUF,Sun,November 12,L,N,H,NOR,10,47,16,28,129,1,1,2,6,4.8,4.3,57.1,65.9,15,69,4.6,0,1,1,1,1,6,272,2,11,0,1,18:37,18,25,184,0,0,0,0,7.4,7.4,72.0,92.7,48,298,6.2,6,6,12,2,2,41:23
2017,11,BUF,Sun,November 19,L,N,A,SDG,24,54,21,39,220,1,5,1,4,5.7,5.5,53.8,39.4,22,173,7.9,2,1,1,3,3,3,120,6,14,1,2,23:55,25,37,283,2,0,1,1,7.7,7.4,67.6,108.3,35,146,4.2,2,7,14,0,0,36:05
2017,12,BUF,Sun,November 26,W,N,A,KAN,16,10,19,29,164,1,0,2,19,6.3,5.3,65.5,91.7,37,104,2.8,0,3,4,1,1,7,288,6,17,0,0,33:18,23,36,181,1,1,2,18,5.5,4.8,63.9,74.0,19,55,2.9,0,2,13,0,1,26:42
2017,13,BUF,Sun,December 3,L,N,H,NWE,3,23,15,34,85,0,1,4,30,3.4,2.2,44.1,39.1,26,183,7.0,0,1,1,0,0,4,195,5,13,0,3,25:59,21,30,244,0,1,3,14,8.6,7.4,70.0,80.4,35,191,5.5,2,5,12,0,0,34:01
2017,14,BUF,Sun,December 10,W,Y,H,CLT,13,7,7,16,92,1,1,0,0,5.8,5.8,43.8,57.3,51,227,4.5,1,0,0,1,1,6,230,10,18,0,2,32:25,11,22,64,1,0,1,5,3.1,2.8,50.0,71.4,46,163,3.5,0,4,16,3,4,36:02
2017,15,BUF,Sun,December 17,W,N,H,MIA,24,16,17,29,212,1,0,2,12,7.7,6.8,58.6,92.9,30,116,3.9,2,1,1,3,3,5,205,7,15,0,1,27:35,28,49,249,0,3,3,25,5.6,4.8,57.1,45.4,21,100,4.8,1,5,16,1,2,32:25
2017,16,BUF,Sun,December 24,L,N,A,NWE,16,37,21,38,242,0,0,6,39,7.4,5.5,55.3,74.7,24,84,3.5,0,3,4,1,1,3,144,8,17,0,2,28:16,21,28,218,2,1,2,6,8.0,7.3,75.0,106.0,38,193,5.1,2,5,11,1,1,31:44
2017,17,BUF,Sun,December 31,W,N,A,MIA,22,16,19,27,186,1,0,4,18,7.6,6.0,70.4,101.8,32,126,3.9,1,3,3,1,1,4,186,5,12,0,0,31:04,30,44,263,1,1,1,8,6.2,5.8,68.2,81.9,22,93,4.2,1,5,13,1,3,28:56
2018,1,BUF,Sun,September 9,L,N,A,RAV,3,47,11,33,70,0,2,6,28,3.0,1.8,33.3,17.1,22,83,3.8,0,1,2,0,0,8,397,2,15,0,1,24:46,26,38,252,3,0,2,8,6.8,6.3,68.4,113.0,34,117,3.4,3,6,14,0,0,35:14
