Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2021,1,PHI,Sun,September 12,W,N,A,ATL,32,6,27,35,261,3,0,1,3,7.5,7.3,77.1,126.0,31,173,5.6,1,1,1,3,3,4,189,6,13,0,2,31:02,21,35,136,0,0,3,28,4.7,3.6,60.0,68.3,26,124,4.8,0,3,14,1,3,28:58
2021,2,PHI,Sun,September 19,L,N,H,SFO,11,17,12,24,177,0,0,2,13,7.9,6.8,50.0,74.5,29,151,5.2,1,1,2,0,0,4,204,5,12,0,1,25:06,22,30,189,1,0,0,0,6.3,6.3,73.3,100.6,38,117,3.1,1,6,14,1,1,34:54
2021,3,PHI,Mon,September 27,L,N,A,DAL,21,41,25,39,303,2,2,2,23,8.4,7.4,64.1,83.6,12,64,5.3,0,0,0,3,3,6,258,4,12,0,2,25:02,21,26,220,3,0,4,18,9.2,7.3,80.8,140.4,41,160,3.9,2,6,12,1,2,34:58
2021,4,PHI,Sun,October 3,L,N,H,KAN,30,42,32,48,358,2,0,3,29,8.1,7.0,66.7,102.6,19,103,5.4,1,3,3,3,3,0,0,6,12,1,2,29:08,24,30,271,5,1,1,7,9.3,8.7,80.0,130.0,32,200,6.3,1,9,10,0,0,30:52
2021,5,PHI,Sun,October 10,W,N,A,CAR,21,18,22,37,182,0,1,2,16,5.4,4.7,59.5,60.9,22,91,4.1,2,2,2,1,1,6,276,4,13,0,1,24:57,21,37,158,1,3,3,19,4.8,4.0,56.8,42.4,30,109,3.6,0,5,15,0,0,35:03
2021,6,PHI,Thu,October 14,L,N,H,TAM,22,28,12,26,113,1,1,2,2,4.4,4.0,46.2,55.4,19,100,5.3,2,0,1,2,2,5,220,3,10,1,1,20:04,34,42,297,2,1,0,0,7.1,7.1,81.0,102.1,31,102,3.3,2,7,13,0,1,39:56
2021,7,PHI,Sun,October 24,L,N,A,RAI,22,33,18,34,223,2,0,2,13,6.9,6.2,52.9,93.1,32,135,4.2,1,0,0,2,2,3,143,6,13,2,3,27:29,31,34,323,2,1,0,0,9.5,9.5,91.2,113.6,29,119,4.1,2,3,9,1,1,32:31
2021,8,PHI,Sun,October 31,W,N,A,DET,44,6,11,16,114,0,0,0,0,7.1,7.1,68.8,89.1,46,236,5.1,4,3,3,5,5,1,47,5,10,0,0,35:00,25,34,171,0,0,6,51,6.5,4.3,73.5,84.3,18,57,3.2,1,5,14,2,5,25:00
2021,9,PHI,Sun,November 7,L,N,H,SDG,24,27,11,17,155,1,0,1,7,9.5,8.6,64.7,113.6,39,176,4.5,2,1,1,3,3,3,130,8,12,0,0,26:23,32,38,356,2,0,0,0,9.4,9.4,84.2,123.2,27,89,3.3,1,5,10,2,4,33:37
2021,10,PHI,Sun,November 14,W,N,A,DEN,30,13,16,23,170,2,1,2,8,7.7,6.8,69.6,101.7,39,216,5.5,0,3,3,3,3,3,154,6,13,0,0,34:58,22,36,212,0,0,1,14,6.3,5.7,61.1,77.5,18,96,5.3,1,1,11,0,2,25:02
