Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2010,16,RAI,Sun,December 26,L,N,H,CLT,26,31,29,42,210,1,0,3,21,5.5,4.7,69.0,88.4,20,80,4.0,0,4,5,2,2,6,281,4,15,0,1,30:01,16,30,179,3,2,0,0,6.0,6.0,53.3,76.9,39,191,4.9,1,4,11,0,0,29:59
2010,17,RAI,Sun,January 2,W,N,A,KAN,31,10,16,26,135,1,0,4,25,6.2,4.5,61.5,87.8,37,209,5.6,2,1,1,4,4,5,234,6,13,0,1,33:28,13,36,86,0,2,7,56,3.9,2.0,36.1,21.5,29,115,4.0,1,7,18,0,2,26:32
2011,1,RAI,Mon,September 12,W,N,A,DEN,23,20,13,22,99,1,0,1,6,4.8,4.3,59.1,85.2,39,190,4.9,1,3,3,2,2,6,349,5,14,0,0,32:35,24,46,272,1,1,5,32,6.6,5.3,52.2,68.4,13,38,2.9,0,6,13,0,0,27:25
2011,2,RAI,Sun,September 18,L,N,A,BUF,35,38,23,33,323,2,1,0,0,9.8,9.8,69.7,108.5,30,131,4.4,3,0,0,5,5,3,155,8,12,1,1,29:13,28,46,258,3,1,1,6,5.7,5.5,60.9,88.9,24,223,9.3,2,4,11,2,2,30:47
2011,3,RAI,Sun,September 25,W,N,H,NYJ,34,24,18,27,149,0,0,1,7,5.8,5.3,66.7,80.6,32,234,7.3,4,2,3,4,4,6,339,0,8,0,0,26:40,27,44,339,2,1,4,30,8.4,7.1,61.4,91.0,25,100,4.0,1,6,14,0,2,33:20
2011,4,RAI,Sun,October 2,L,N,H,NWE,19,31,25,39,344,1,2,0,0,8.8,8.8,64.1,79.4,27,160,5.9,1,2,2,1,1,2,104,8,13,0,1,33:20,16,30,226,2,0,1,0,7.5,7.3,53.3,100.1,30,183,6.1,2,4,9,0,1,26:40
2011,5,RAI,Sun,October 9,W,N,A,HTX,25,20,15,35,184,2,1,3,6,5.4,4.8,42.9,66.8,22,94,4.3,0,4,4,1,1,7,346,3,15,1,1,25:35,24,51,403,2,2,3,13,8.2,7.5,47.1,71.0,25,70,2.8,0,8,20,0,0,34:25
2011,6,RAI,Sun,October 16,W,N,H,CLE,24,17,15,24,178,1,0,2,9,7.8,6.8,62.5,99.0,40,151,3.8,1,1,1,3,3,4,194,8,16,2,3,34:41,21,45,203,2,0,2,12,4.8,4.3,46.7,74.6,21,65,3.1,0,8,16,0,1,25:19
2011,7,RAI,Sun,October 23,L,N,H,KAN,0,28,15,35,167,0,6,1,10,5.1,4.6,42.9,18.1,27,155,5.7,0,0,0,0,0,6,289,4,13,0,1,26:23,15,30,161,0,2,0,0,5.4,5.4,50.0,38.3,39,139,3.6,2,7,15,0,0,33:37
2011,9,RAI,Sun,November 6,L,N,H,DEN,24,38,19,35,316,3,3,2,16,9.5,8.5,54.3,77.8,26,100,3.8,0,1,1,3,3,6,303,4,12,0,0,28:09,10,22,113,2,0,1,11,5.6,4.9,45.5,91.7,39,299,7.7,2,3,12,0,1,31:51
