Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2010,15,RAM,Sun,December 19,L,N,H,KAN,13,27,21,43,155,0,2,3,26,4.2,3.4,48.8,38.4,21,69,3.3,1,2,2,1,1,8,371,6,17,0,1,28:16,15,29,173,1,1,3,11,6.3,5.4,51.7,67.2,42,210,5.0,2,5,17,1,2,31:44
2010,16,RAM,Sun,December 26,W,N,H,SFO,25,17,28,37,275,1,0,1,17,7.9,7.2,75.7,105.1,28,60,2.1,1,3,3,2,2,7,297,4,14,0,0,33:08,17,34,246,1,1,4,27,8.0,6.5,50.0,71.4,21,85,4.0,0,4,16,1,1,26:52
2010,17,RAM,Sun,January 2,L,N,A,SEA,6,16,19,36,137,0,1,3,18,4.3,3.5,52.8,50.3,15,47,3.1,0,2,2,0,0,9,396,2,14,0,1,25:15,22,36,192,1,0,0,0,5.3,5.3,61.1,84.5,35,141,4.0,0,4,15,0,0,34:45
2011,1,RAM,Sun,September 11,L,N,H,PHI,13,31,18,35,181,0,0,5,28,6.0,4.5,51.4,66.5,26,154,5.9,1,2,3,1,1,4,169,2,12,2,3,29:46,14,32,167,2,0,3,20,5.8,4.8,43.8,81.1,32,236,7.4,1,8,13,0,1,30:14
2011,2,RAM,Mon,September 19,L,N,A,NYG,16,28,22,46,308,1,0,2,23,7.2,6.4,47.8,77.1,19,59,3.1,0,3,3,1,1,7,313,5,17,1,1,25:48,19,30,204,2,1,3,19,7.4,6.2,63.3,91.5,38,119,3.1,1,5,15,1,2,34:12
2011,3,RAM,Sun,September 25,L,N,H,RAV,7,37,16,32,132,1,1,5,34,5.2,3.6,50.0,58.3,26,112,4.3,0,0,0,1,1,8,372,4,14,0,1,28:49,27,48,385,3,0,2,4,8.1,7.7,56.3,103.2,26,168,6.5,0,6,15,1,1,31:11
2011,4,RAM,Sun,October 2,L,N,H,WAS,10,17,20,43,127,1,0,7,37,3.8,2.5,46.5,61.1,17,45,2.6,0,1,1,1,1,8,360,6,18,1,2,24:50,15,29,143,1,2,0,0,4.9,4.9,51.7,48.5,40,196,4.9,1,9,18,0,0,35:10
2011,6,RAM,Sun,October 16,L,N,A,GNB,3,24,29,45,306,0,1,3,22,7.3,6.4,64.4,74.9,24,118,4.9,0,1,2,0,0,5,162,3,13,1,4,30:41,18,29,309,3,1,1,7,10.9,10.3,62.1,118.3,31,90,2.9,0,4,13,1,1,29:19
2011,7,RAM,Sun,October 23,L,N,A,DAL,7,34,20,33,195,0,1,1,1,5.9,5.7,60.6,64.6,21,70,3.3,1,0,0,1,1,5,237,5,13,0,2,26:04,14,24,151,2,0,2,15,6.9,5.8,58.3,104.7,34,294,8.6,2,3,8,0,0,33:56
2011,8,RAM,Sun,October 30,W,N,H,NOR,31,21,20,37,140,1,0,4,35,4.7,3.4,54.1,71.9,31,183,5.9,2,1,1,4,4,7,298,5,16,2,2,31:23,30,44,227,1,2,6,42,6.1,4.5,68.2,69.0,20,56,2.8,1,8,17,1,1,28:37
2011,9,RAM,Sun,November 6,L,Y,A,CRD,13,19,23,36,233,0,1,4,22,7.1,5.8,63.9,70.7,35,150,4.3,0,3,4,0,0,7,352,3,14,0,1,36:58,20,35,192,1,0,3,30,6.3,5.1,57.1,82.1,17,70,4.1,0,2,10,0,0,24:59
2011,10,RAM,Sun,November 13,W,N,A,CLE,13,12,15,25,148,1,1,1,7,6.2,5.7,60.0,73.4,32,133,4.2,0,2,2,1,1,5,236,4,12,0,0,27:33,20,27,209,0,0,2,9,8.1,7.2,74.1,96.1,30,126,4.2,0,5,14,0,0,32:27
2011,11,RAM,Sun,November 20,L,N,H,SEA,7,24,20,40,143,1,1,5,38,4.5,3.2,50.0,56.6,17,42,2.5,0,0,0,1,1,10,441,5,15,0,0,25:00,15,25,163,1,2,4,40,8.1,5.6,60.0,59.2,39,126,3.2,2,7,17,0,0,35:00
2011,12,RAM,Sun,November 27,L,N,H,CRD,20,23,17,32,186,1,0,2,17,6.3,5.5,53.1,81.0,22,86,3.9,0,2,3,2,2,7,329,3,13,0,0,26:01,12,23,106,0,2,3,8,5.0,4.1,52.2,28.5,38,268,7.1,1,4,12,0,0,33:59
