Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2018,6,MIN,Sun,October 14,W,N,H,CRD,27,17,24,34,216,1,1,4,17,6.9,5.7,70.6,84.9,32,195,6.1,2,2,2,3,3,5,225,5,14,0,1,34:22,21,31,208,0,1,4,32,7.7,5.9,67.7,73.1,20,60,3.0,1,0,10,0,2,25:38
2018,7,MIN,Sun,October 21,W,N,A,NYJ,37,17,25,40,228,2,0,1,13,6.0,5.6,62.5,94.6,24,88,3.7,2,3,4,4,4,8,382,2,15,1,1,32:11,17,42,192,1,3,3,14,4.9,4.3,40.5,33.0,24,71,3.0,1,2,13,1,2,27:49
2018,8,MIN,Sun,October 28,L,N,H,NOR,20,30,31,41,338,2,1,4,21,8.8,7.5,75.6,105.5,22,85,3.9,1,0,0,2,3,2,81,5,10,2,3,31:23,19,24,164,1,1,0,0,6.8,6.8,79.2,91.7,29,106,3.7,1,4,9,0,0,28:37
2018,9,MIN,Sun,November 4,W,N,H,DET,24,9,18,22,155,1,1,1,9,7.5,6.7,81.8,92.2,23,128,5.6,1,1,1,3,3,4,163,3,8,1,1,23:15,25,36,143,0,0,10,56,5.5,3.1,69.4,76.5,24,66,2.8,0,4,15,3,3,36:45
2018,11,MIN,Sun,November 18,L,N,A,CHI,20,25,30,46,246,2,2,2,16,5.7,5.1,65.2,75.1,14,22,1.6,0,2,2,0,0,4,178,5,12,1,1,25:31,20,31,160,1,2,1,5,5.3,5.0,64.5,61.2,39,148,3.8,0,6,12,0,0,34:29
2018,12,MIN,Sun,November 25,W,N,H,GNB,24,17,29,38,325,3,0,2,17,9.0,8.1,76.3,127.6,29,91,3.1,0,1,3,3,3,4,183,7,14,0,1,34:37,17,28,172,1,0,4,26,7.1,5.4,60.7,90.2,19,82,4.3,1,2,10,0,1,25:23
2018,13,MIN,Sun,December 2,L,N,A,NWE,10,24,32,44,183,1,2,2,18,4.6,4.0,72.7,68.7,13,95,7.3,0,1,2,1,1,5,228,3,12,1,2,26:39,24,32,311,1,1,0,0,9.7,9.7,75.0,102.5,39,160,4.1,2,7,14,1,1,33:21
2018,14,MIN,Mon,December 10,L,N,A,SEA,7,21,20,33,199,1,0,2,9,6.3,5.7,60.6,87.8,21,77,3.7,0,0,1,1,1,5,213,2,10,0,2,28:11,10,20,60,0,1,2,12,3.6,2.7,50.0,35.4,42,214,5.1,1,3,11,1,1,31:49
2018,15,MIN,Sun,December 16,W,N,H,MIA,41,17,14,21,198,2,1,2,17,10.2,8.6,66.7,108.8,40,220,5.5,3,2,2,5,5,3,127,5,13,0,0,33:16,11,24,37,0,0,9,71,4.5,1.1,45.8,52.8,20,156,7.8,1,2,12,0,2,26:44
2018,16,MIN,Sun,December 23,W,N,A,DET,27,9,21,28,240,3,0,2,13,9.0,8.0,75.0,136.0,28,100,3.6,0,2,2,3,3,6,288,4,13,0,1,28:32,23,43,137,0,0,3,24,3.7,3.0,53.5,59.9,23,86,3.7,0,4,16,1,3,31:28
2018,17,MIN,Sun,December 30,L,N,H,CHI,10,24,20,33,101,1,0,4,31,4.0,2.7,60.6,75.4,15,63,4.2,0,1,1,1,1,5,257,1,11,1,4,22:52,18,26,163,0,0,0,0,6.3,6.3,69.2,85.9,37,169,4.6,3,8,14,0,1,37:08
2019,1,MIN,Sun,September 8,W,N,H,ATL,28,12,8,10,97,1,0,1,1,9.8,8.8,80.0,140.4,38,172,4.5,3,0,0,4,4,5,247,5,10,0,0,29:47,33,46,272,2,2,4,32,6.6,5.4,71.7,82.9,17,73,4.3,0,2,8,2,2,30:13
